"","time","temp"
"1037","20001102",8.8
"1038","20001103",8.6
"1039","20001104",4.7
"1040","20001105",4.7
"1041","20001106",7.3
"1042","20001107",7.6
"1043","20001108",7.2
"1044","20001109",6.8
"1045","20001110",5.3
"1046","20001111",4.9
"1047","20001112",9.4
"1048","20001113",13.8
"1049","20001114",7
"1050","20001115",5
"1051","20001116",6
"1052","20001117",1.7
"1053","20001118",2
"1054","20001119",1.9
"1055","20001120",3.4
"1056","20001121",3.2
"1057","20001122",6.4
"1058","20001123",10.1
"1059","20001124",6.1
"1060","20001125",3.5
"1061","20001126",3.1
"1062","20001127",3.9
"1063","20001128",6.2
"1064","20001129",8.3
"1065","20001130",6.3
"1066","20001201",10.9
"1067","20001202",10.8
"1068","20001203",7.8
"1069","20001204",8.2
"1070","20001205",8.7
"1071","20001206",7.8
"1072","20001207",11.3
"1073","20001208",13.1
"1074","20001209",7.9
"1075","20001210",6.7
"1076","20001211",6.4
"1077","20001212",7.5
"1078","20001213",7.4
"1079","20001214",4.1
"1080","20001215",4.1
"1081","20001216",1.5
"1082","20001217",1.3
"1083","20001218",1.4
"1084","20001219",3.1
"1085","20001220",1.8
"1086","20001221",0.2
"1087","20001222",1.6
"1088","20001223",2.2
"1089","20001224",5.6
"1090","20001225",6.3
"1091","20001226",5.7
"1092","20001227",3.6
"1093","20001228",1
"1094","20001229",0.4
"1095","20001230",-1.1
"1096","20001231",-1.9
"1097","20010101",2
"1098","20010102",7
"1099","20010103",4.5
"1100","20010104",5
"1101","20010105",7.2
"1102","20010106",8.2
"1103","20010107",1.1
"1104","20010108",0.9
"1105","20010109",1.1
"1106","20010110",3.2
"1107","20010111",4.1
"1108","20010112",3
"1109","20010113",0.4
"1110","20010114",-1.2
"1111","20010115",-3.6
"1112","20010116",-3.3
"1113","20010117",-1.7
"1114","20010118",0.3
"1115","20010119",1.9
"1116","20010120",0.4
"1117","20010121",1.2
"1118","20010122",5.7
"1119","20010123",7.3
"1120","20010124",8.3
"1121","20010125",5.3
"1122","20010126",3.3
"1123","20010127",2.6
"1124","20010128",1.6
"1125","20010129",1
"1126","20010130",1.9
"1127","20010131",0.7
"1128","20010201",-0.7
"1129","20010202",-1.4
"1130","20010203",-0.4
"1131","20010204",3.7
"1132","20010205",6.7
"1133","20010206",9.9
"1134","20010207",11.8
"1135","20010208",8.9
"1136","20010209",4.9
"1137","20010210",3.5
"1138","20010211",4.9
"1139","20010212",7
"1140","20010213",6.7
"1141","20010214",6.3
"1142","20010215",2.9
"1143","20010216",4
"1144","20010217",3.3
"1145","20010218",2.9
"1146","20010219",3.1
"1147","20010220",2.1
"1148","20010221",2.9
"1149","20010222",0.7
"1150","20010223",1.8
"1151","20010224",-0.2
"1152","20010225",-1.2
"1153","20010226",-2.1
"1154","20010227",0.1
"1155","20010228",2.6
"1156","20010301",2.1
"1157","20010302",3.2
"1158","20010303",7.6
"1159","20010304",6.8
"1160","20010305",5.4
"1161","20010306",6.4
"1162","20010307",9.1
"1163","20010308",12.8
"1164","20010309",7.7
"1165","20010310",7.7
"1166","20010311",9.4
"1167","20010312",11.2
"1168","20010313",7.4
"1169","20010314",5
"1170","20010315",7.6
"1171","20010316",11.3
"1172","20010317",10.7
"1173","20010318",10.1
"1174","20010319",7.4
"1175","20010320",7.6
"1176","20010321",8.5
"1177","20010322",9.5
"1178","20010323",12.5
"1179","20010324",14.9
"1180","20010325",9.5
"1181","20010326",8
"1182","20010327",6
"1183","20010328",8.5
"1184","20010329",8.3
"1185","20010330",4.6
"1186","20010331",7.6
"1187","20010401",9
"1188","20010402",12.1
"1189","20010403",10.9
"1190","20010404",10.2
"1191","20010405",6.7
"1192","20010406",9.7
"1193","20010407",6.6
"1194","20010408",6.1
"1195","20010409",6.6
"1196","20010410",6.4
"1197","20010411",6.7
"1198","20010412",6.8
"1199","20010413",3.5
"1200","20010414",1.5
"1201","20010415",0.9
"1202","20010416",3.8
"1203","20010417",4.9
"1204","20010418",5.2
"1205","20010419",4.1
"1206","20010420",2.8
"1207","20010421",2.5
"1208","20010422",3.3
"1209","20010423",7.3
"1210","20010424",10.8
"1211","20010425",11.8
"1212","20010426",8.7
"1213","20010427",10.1
"1214","20010428",11.8
"1215","20010429",14
"1216","20010430",16.4
"1217","20010501",17.3
"1218","20010502",17.8
"1219","20010503",16.2
"1220","20010504",13.7
"1221","20010505",14.2
"1222","20010506",10.6
"1223","20010507",11.4
"1224","20010508",13.7
"1225","20010509",15.6
"1226","20010510",16.2
"1227","20010511",16.3
"1228","20010512",15.8
"1229","20010513",17.6
"1230","20010514",17.1
"1231","20010515",15.6
"1232","20010516",16.6
"1233","20010517",16.9
"1234","20010518",11.2
"1235","20010519",12.6
"1236","20010520",15.2
"1237","20010521",16.3
"1238","20010522",17
"1239","20010523",18.2
"1240","20010524",18.4
"1241","20010525",16.5
"1242","20010526",18.2
"1243","20010527",20.1
"1244","20010528",21.4
"1245","20010529",21.9
"1246","20010530",22.2
"1247","20010531",16.5
"1248","20010601",13.9
"1249","20010602",11.7
"1250","20010603",8.2
"1251","20010604",10.7
"1252","20010605",14.8
"1253","20010606",13
"1254","20010607",16.5
"1255","20010608",14.9
"1256","20010609",13.4
"1257","20010610",11.6
"1258","20010611",9.1
"1259","20010612",13.6
"1260","20010613",15.3
