"","time_conv","f_id"
"1071",2011-01-05,0
"1072",2011-01-06,0
"1073",2011-01-07,0
"1074",2011-01-08,0
"1075",2011-01-09,0
"1076",2011-01-10,0
"1077",2011-01-11,0
"1078",2011-01-12,8
"1079",2011-01-13,49
"1080",2011-01-14,0
"1081",2011-01-15,80
"1082",2011-01-16,0
"1083",2011-01-17,0
"1084",2011-01-18,0
"1085",2011-01-19,183
"1086",2011-01-20,288
"1087",2011-01-21,262
"1088",2011-01-22,1
"1089",2011-01-23,0
"1090",2011-01-24,99
"1091",2011-01-25,0
"1092",2011-01-26,0
"1093",2011-01-27,0
"1094",2011-01-28,0
"1095",2011-01-29,0
"1096",2011-01-30,0
"1097",2011-01-31,0
"1098",2011-02-01,0
"1099",2011-02-02,158
"1100",2011-02-03,104
"1101",2011-02-04,18
"1102",2011-02-05,49
"1103",2011-02-06,0
"1104",2011-02-07,0
"1105",2011-02-08,37
"1106",2011-02-09,0
"1107",2011-02-10,0
"1108",2011-02-11,0
"1109",2011-02-12,0
"1110",2011-02-13,0
"1111",2011-02-14,0
"1112",2011-02-15,0
"1113",2011-02-16,0
"1114",2011-02-17,0
"1115",2011-02-18,94
"1116",2011-02-19,28
"1117",2011-02-20,0
"1118",2011-02-21,48
"1119",2011-02-22,150
"1120",2011-02-23,287
"1121",2011-02-24,40
"1122",2011-02-25,178
"1123",2011-02-26,4
"1124",2011-02-27,58
"1125",2011-02-28,0
"1126",2011-03-01,51
"1127",2011-03-02,0
"1128",2011-03-03,0
"1129",2011-03-04,0
"1130",2011-03-05,0
"1131",2011-03-06,86
"1132",2011-03-07,0
"1133",2011-03-08,0
"1134",2011-03-09,0
"1135",2011-03-10,0
"1136",2011-03-11,0
"1137",2011-03-12,0
"1138",2011-03-13,0
"1139",2011-03-14,0
"1140",2011-03-15,0
"1141",2011-03-16,0
"1142",2011-03-17,0
"1143",2011-03-18,241
"1144",2011-03-19,178
"1145",2011-03-20,183
"1146",2011-03-21,0
"1147",2011-03-22,0
"1148",2011-03-23,0
