"","date","all","a014y","a1564y","a6574y","a7584y","a85plusy","mal","fem","inf","ment","cvd","resp","uri","station","f_id","temp","dow"
"109",2008-03-17,1,0,1,0,0,0,1,0,0,0,0,1,0,"Visp",0,6.4,"Monday"
"110",2008-03-18,3,1,0,1,1,0,1,2,0,0,1,1,1,"Visp",0,6.6,"Tuesday"
"111",2008-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",1,4.2,"Wednesday"
"112",2008-03-20,3,1,1,0,0,1,0,3,0,0,1,2,0,"Visp",0,2.9,"Thursday"
"113",2008-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,0.5,"Friday"
"114",2008-03-22,3,1,2,0,0,0,2,1,1,0,2,0,0,"Visp",0,0.4,"Saturday"
"115",2008-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,0.4,"Sunday"
"116",2008-03-24,1,1,0,0,0,0,1,0,1,0,0,0,0,"Visp",0,-0.7,"Monday"
"117",2008-03-25,2,1,1,0,0,0,0,2,1,0,0,0,1,"Visp",0,2.3,"Tuesday"
"118",2008-03-26,2,0,0,0,1,1,1,1,0,0,1,0,1,"Visp",0,4.3,"Wednesday"
"119",2008-03-27,2,1,1,0,0,0,1,1,0,1,0,1,0,"Visp",1,5.1,"Thursday"
"120",2008-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,5.8,"Friday"
"121",2008-03-29,3,0,2,1,0,0,1,2,1,1,0,0,1,"Visp",0,8.4,"Saturday"
"122",2008-03-30,3,1,1,0,0,1,3,0,1,1,0,1,0,"Visp",206,11,"Sunday"
"123",2008-03-31,2,1,0,0,0,1,1,1,2,0,0,0,0,"Visp",34,7,"Monday"
"124",2008-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,9.2,"Tuesday"
"125",2008-04-02,1,1,0,0,0,0,0,1,0,0,0,1,0,"Visp",0,6,"Wednesday"
"126",2008-04-03,2,0,0,1,0,1,1,1,0,1,1,0,0,"Visp",0,6.6,"Thursday"
"127",2008-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,6.8,"Friday"
