"","date","all","a014y","a1564y","a6574y","a7584y","a85plusy","mal","fem","inf","ment","cvd","resp","uri","station","f_id","temp","dow"
"135",2008-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,12,"Thursday"
"136",2008-05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,12.8,"Friday"
"137",2008-05-10,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,12.6,"Saturday"
"138",2008-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,10.3,"Sunday"
"139",2008-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,11.2,"Monday"
"140",2008-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,11.5,"Tuesday"
"141",2008-05-14,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,10.6,"Wednesday"
"142",2008-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,10.7,"Thursday"
"143",2008-05-16,1,0,0,0,0,1,0,1,0,0,0,1,0,"Poschiavo",0,10.4,"Friday"
"144",2008-05-17,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,10.1,"Saturday"
"145",2008-05-18,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,8.3,"Sunday"
"146",2008-05-19,1,0,0,1,0,0,1,0,0,0,0,1,0,"Poschiavo",5,9.9,"Monday"
"147",2008-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",18,11.5,"Tuesday"
"148",2008-05-21,1,0,1,0,0,0,0,1,0,1,0,0,0,"Poschiavo",0,10.2,"Wednesday"
"149",2008-05-22,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,10.3,"Thursday"
"150",2008-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,11.4,"Friday"
"151",2008-05-24,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,10.9,"Saturday"
"152",2008-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,12.2,"Sunday"
"153",2008-05-26,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,12.9,"Monday"
"154",2008-05-27,1,0,0,0,1,0,1,0,0,0,0,1,0,"Poschiavo",0,16.8,"Tuesday"
"155",2008-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,16.8,"Wednesday"
"156",2008-05-29,1,0,0,0,0,1,0,1,0,0,1,0,0,"Poschiavo",0,14.7,"Thursday"
"157",2008-05-30,1,0,1,0,0,0,1,0,0,0,1,0,0,"Poschiavo",0,11,"Friday"
"158",2008-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,12.4,"Saturday"
"159",2008-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,13.7,"Sunday"
"160",2008-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,13.9,"Monday"
"161",2008-06-03,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,14.5,"Tuesday"
"162",2008-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,12.9,"Wednesday"
"163",2008-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,12.5,"Thursday"
"164",2008-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,12.6,"Friday"
"165",2008-06-07,1,0,1,0,0,0,0,1,0,1,0,0,0,"Poschiavo",0,12.1,"Saturday"
"166",2008-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,12.2,"Sunday"
"167",2008-06-09,1,0,0,1,0,0,1,0,0,0,0,1,0,"Poschiavo",0,12.9,"Monday"
"168",2008-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,13.3,"Tuesday"
"169",2008-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,12.5,"Wednesday"
"170",2008-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",14,13.2,"Thursday"
"171",2008-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",184,13.6,"Friday"
"172",2008-06-14,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",4,10,"Saturday"
"173",2008-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,8,"Sunday"
"174",2008-06-16,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,8.9,"Monday"
"175",2008-06-17,1,0,0,0,1,0,0,1,0,0,0,1,0,"Poschiavo",0,10.3,"Tuesday"
"176",2008-06-18,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,13.8,"Wednesday"
"177",2008-06-19,1,0,1,0,0,0,0,1,0,0,0,1,0,"Poschiavo",0,16.1,"Thursday"
"178",2008-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,17.1,"Friday"
"179",2008-06-21,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,18.8,"Saturday"
"180",2008-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,19.4,"Sunday"
